company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/aptiv-solutions,Aptiv Solutions,|Biotechnology|,Biotechnology,USA,VA,Washington D.C.,Reston,/organization/icon-plc-2,ICON plc,|Biotechnology|,Biotechnology,,,,,2014-03-31T00:00:00,2014-03,2014-Q1,2014,"143,500,000",USD
/organization/apture,Apture,|Advertising|Publishing|Blogging Platforms|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2011-11-10T00:00:00,2011-11,2011-Q4,2011,,USD
/organization/aqua-pharmaceuticals,Aqua Pharmaceuticals,|Biotechnology|,Biotechnology,USA,PA,Cincinnati,West Chester,/organization/almirall,Almirall,|Biotechnology|,Biotechnology,ESP,,Barcelona,Barcelona,2013-12-17T00:00:00,2013-12,2013-Q4,2013,"305,000,000",USD
/organization/aqua-chem,Aqua-Chem,|Water|,Water,USA,TN,Knoxville,Knoxville,/organization/crimson-investment,Crimson Investment,,,USA,CA,SF Bay Area,Brisbane,2014-08-25T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/aquantive,aQuantive,|Curated Web|,Curated Web,USA,WA,Seattle,Seattle,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2007-05-18T00:00:00,2007-05,2007-Q2,2007,"6,400,000,000",USD
/organization/aragon-pharmaceuticals,Aragon Pharmaceuticals,|Health and Wellness|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/johnson-johnson,Johnson & Johnson,|Consumers|Pharmaceuticals|Health Care|Consumer Goods|Health and Wellness|Biotechnology|,Pharmaceuticals,USA,NJ,Newark,New Brunswick,2013-06-17T00:00:00,2013-06,2013-Q2,2013,"1,000,000,000",USD
/organization/aragon-surgical,Aragon Surgical,|Health Care|,Health Care,USA,CA,SF Bay Area,Palo Alto,/organization/aesculap,Aesculap,,,USA,PA,Kelayres,Kelayres,2011-09-26T00:00:00,2011-09,2011-Q3,2011,,USD
/organization/arbinet,Arbinet,|Telecommunications|Software|,Telecommunications,USA,VA,Washington D.C.,Herndon,/organization/primus-telecommunications,Primus Telecommunications,|Public Relations|,Public Relations,USA,VA,Washington D.C.,Mclean,2010-11-11T00:00:00,2010-11,2010-Q4,2010,"28,000,000",USD
/organization/arbitron,Arbitron,|Advertising|,Advertising,USA,MD,Baltimore,Columbia,/organization/nielsen,Nielsen,|Consulting|Curated Web|,Consulting,USA,NY,New York City,New York,2013-09-30T00:00:00,2013-09,2013-Q3,2013,"1,300,000,000",USD
/organization/arbor-photonics,Arbor Photonics,|Hardware + Software|,Hardware + Software,USA,MI,Detroit,Ann Arbor,/organization/nlight,nLIGHT Corp.,|Semiconductors|,Semiconductors,USA,OR,"Portland, Oregon",Hillsboro,2013-01-14T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/arc90,Arc90,|Curated Web|,Curated Web,USA,NY,New York City,New York,/organization/sfx-entertainment,SFX Entertainment,|Recreation|Games|,Recreation,USA,NY,New York City,New York,2013-10-24T00:00:00,2013-10,2013-Q4,2013,,USD
/organization/arch-rock-corporationarch-rock-corporation,Arch Rock Corporation,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2010-09-02T00:00:00,2010-09,2010-Q3,2010,,USD
/organization/archer-technologies,Archer Technologies,|Enterprise Software|,Enterprise Software,USA,KS,Overland Park,Overland Park,/organization/emc,EMC,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Hopkinton,2010-01-04T00:00:00,2010-01,2010-Q1,2010,,USD
/organization/archimedes,Archimedes,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,San Francisco,/organization/evidera,Evidera,|Health and Wellness|,Health and Wellness,USA,MD,Washington D.C.,Bethesda,2014-01-08T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/archivas,Archivas,|Software|,Software,USA,MA,Bangor,Waltham,/organization/hitachi,Hitachi,|Public Relations|,Public Relations,JPN,,Tokyo,Tokyo,2007-02-05T00:00:00,2007-02,2007-Q1,2007,"120,000,000",USD
/organization/the-social-archive,Archiver,|Networking|Twitter Applications|Curated Web|,Curated Web,USA,IA,Cedar Rapids,Iowa City,/organization/world-life-networks,World Life Networks,|QR Codes|Social Media|Curated Web|Information Technology|Public Relations|,Public Relations,USA,IA,Cedar Rapids,Iowa City,2011-04-11T00:00:00,2011-04,2011-Q2,2011,,USD
/organization/archrival,Archrival,|Consulting|,Consulting,USA,NE,Boston,Lincoln,/organization/dachis-group,Dachis Group,|Advertising|Social Media Marketing|Big Data|Enterprise Software|,Advertising,USA,TX,Austin,Austin,2010-11-17T00:00:00,2010-11,2010-Q4,2010,,USD
/organization/arcot-systems,Arcot Systems,|Security|,Security,USA,CA,SF Bay Area,Sunnyvale,/organization/ca,CA Technologies,|Software|,Software,USA,NY,Long Island,Islandia,2010-10-05T00:00:00,2010-10,2010-Q4,2010,,USD
/organization/arcsight-inc,ArcSight,|Security|,Security,USA,CA,SF Bay Area,Palo Alto,/organization/hewlett-packard,Hewlett-Packard,|Information Technology|Curated Web|,Curated Web,USA,CA,SF Bay Area,Palo Alto,2010-09-13T00:00:00,2010-09,2010-Q3,2010,"1,500,000,000",USD
/organization/ardian-inc,Ardian,|Health Care|,Health Care,USA,CA,SF Bay Area,Mountain View,/organization/medtronic,Medtronic,|Medical Devices|Biotechnology|,Medical Devices,USA,MN,Twin Cities,Minneapolis,2011-01-13T00:00:00,2011-01,2011-Q1,2011,"800,000,000",USD
/organization/area-code,Area/Code,|Games|,Games,USA,NY,New York City,New York,/organization/zynga,Zynga,|Technology|Facebook Applications|Networking|Games|,Technology,USA,CA,SF Bay Area,San Francisco,2011-01-23T00:00:00,2011-01,2011-Q1,2011,,USD
/organization/ariba,Ariba,|Software|,Software,USA,CA,SF Bay Area,Sunnyvale,/organization/sap,SAP,|Enterprise Software|,Enterprise Software,USA,PA,Philadelphia,Newtown Square,2012-05-22T00:00:00,2012-05,2012-Q2,2012,"4,300,000,000",USD
/organization/arinc,Arinc,|None|,None,USA,MD,Baltimore,Annapolis,/organization/rockwell-collins,Rockwell Collins,|Mobile|,Mobile,SWE,,Stockholm,Solna,2013-08-11T00:00:00,2013-08,2013-Q3,2013,"1,390,000,000",USD
/organization/arkadin,Arkadin,|Enterprise Software|,Enterprise Software,USA,NY,New York City,New York,/organization/nippon-telegraph-and-telephone-corporation,Nippon Telegraph and Telephone Corporation,|Telephony|None|,Telephony,JPN,,Tokyo,Tokyo,2013-08-05T00:00:00,2013-08,2013-Q3,2013,,USD
/organization/arkwin-industries,Arkwin Industries,|None|,None,USA,NY,Long Island,Westbury,/organization/transdigm,TransDigm,|Governments|,Governments,USA,OH,Cleveland,Cleveland,2013-05-16T00:00:00,2013-05,2013-Q2,2013,"286,000,000",USD
/organization/armor-active,ArmorActive,|iPad|Hardware + Software|,iPad,USA,UT,Salt Lake City,Salt Lake City,/organization/mobile-technologies,Mobile Technologies,,,USA,OR,"Portland, Oregon",Hillsboro,2014-03-06T00:00:00,2014-03,2014-Q1,2014,,USD
/organization/armorize,Armorize Technologies,|Web Tools|Security|,Web Tools,USA,CA,SF Bay Area,San Francisco,/organization/proofpoint,Proofpoint,|Software|Technology|Enterprise Software|,Software,USA,CA,SF Bay Area,Sunnyvale,2013-08-09T00:00:00,2013-08,2013-Q3,2013,"25,000,000",USD
/organization/arresto-biosciences,Arresto BioSciences,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Palo Alto,/organization/gilead-sciences,Gilead Sciences,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Foster City,2010-12-20T00:00:00,2010-12,2010-Q4,2010,"225,000,000",USD
/organization/arrow-midstream,Arrow Midstream,|Energy|,Energy,USA,OK,Tulsa,Tulsa,/organization/crestwood-midstream-partners,Crestwood Midstream Partners,|Finance|,Finance,USA,TX,Houston,Houston,2013-10-10T00:00:00,2013-10,2013-Q4,2013,"750,000,000",USD
/organization/arroyo-video-solutions,Arroyo Video Solutions,|Games|,Games,USA,CA,SF Bay Area,Pleasanton,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2006-08-21T00:00:00,2006-08,2006-Q3,2006,,USD
/organization/ars-technica,Ars Technica,|Computers|Technology|News|Curated Web|,Computers,USA,IL,Chicago,Chicago,/organization/condenast,CondÌ_å© Nast,|News|,News,USA,NY,New York City,New York,2008-05-16T00:00:00,2008-05,2008-Q2,2008,"25,000,000",USD
/organization/arsgroup,ARSgroup,|Enterprise Software|,Enterprise Software,USA,IN,Indianapolis,Evansville,/organization/comscore,comScore,|Business Services|Curated Web|,Business Services,USA,VA,Washington D.C.,Reston,2010-02-10T00:00:00,2010-02,2010-Q1,2010,,USD
/organization/artez-interactive,Artez Interactive,|Nonprofits|,Nonprofits,USA,MA,Lexington,Lexington,/organization/front-stream-payments,Front Stream Payments,|Nonprofits|,Nonprofits,USA,TN,SF Bay Area,Brentwood,2013-08-19T00:00:00,2013-08,2013-Q3,2013,,USD
/organization/arthrocare,Arthrocare,|Hardware + Software|,Hardware + Software,USA,TX,Austin,Austin,/organization/smith-nephew,Smith & Nephew,|Biotechnology|,Biotechnology,GBR,,London,London,2014-02-03T00:00:00,2014-02,2014-Q1,2014,"1,700,000,000",USD
/organization/artistdata,ArtistData,|Promotional|Artists Globally|Facebook Applications|Music|Social Network Media|Twitter Applications|Content Syndication|Publishing|Software|,Content Syndication,USA,IL,Chicago,Chicago,/organization/sonicbids,Sonicbids,|Music|,Music,USA,MA,Boston,Boston,2010-06-14T00:00:00,2010-06,2010-Q2,2010,,USD
/organization/artistic-studios,Artistic Studios,|Kids|Toys|,Kids,USA,CA,SF Bay Area,San Francisco,/organization/bendon,Bendon,,,USA,OH,Medford,Ashland,2014-08-06T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/artsapp,ArtsApp,|Art|Curated Web|,Curated Web,USA,MN,Twin Cities,Minneapolis,/organization/citizengroove,DecisionDesk,|Music|Education|Enterprise Software|,Enterprise Software,USA,OH,Los Angeles,Lakewood,2013-06-03T00:00:00,2013-06,2013-Q2,2013,,USD
/organization/artspace,Artspace,|E-Commerce|,E-Commerce,USA,NY,New York City,New York,/organization/phaidon-press,Phaidon Press,|Publishing|,Publishing,GBR,,London,London,2014-08-15T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/artuslabs,ArtusLabs,|Software|,Software,USA,NC,Raleigh-Durham,Durham,/organization/perkinelmer,PerkinElmer,|Hardware + Software|,Hardware + Software,USA,MA,Bangor,Waltham,2011-03-24T00:00:00,2011-03,2011-Q1,2011,,USD
/organization/asap-software,ASAP Software,|Software|,Software,USA,IL,Chicago,Buffalo Grove,/organization/dell,Dell,|Hardware + Software|,Hardware + Software,USA,TX,Austin,Round Rock,2007-08-02T00:00:00,2007-08,2007-Q3,2007,,USD
/organization/ascension-orthopedics,Ascension Orthopedics,|Diagnostics|Health Care|Biotechnology|,Diagnostics,USA,TX,Austin,Austin,/organization/integra-lifesciences-holdings,Integra LifeSciences Holdings,|Biotechnology|,Biotechnology,USA,NJ,Plainsboro,Plainsboro,2011-09-12T00:00:00,2011-09,2011-Q3,2011,"65,000,000",USD
/organization/ascent-aviation,Ascent Aviation,|None|,None,USA,NY,Syracuse,Parish,/organization/world-fuel,World Fuel,|Services|None|,Services,USA,FL,Miami,Miami,2011-01-01T00:00:00,2011-01,2011-Q1,2011,,USD
/organization/ascent-healthcare-solutions,Ascent Healthcare Solutions,|Biotechnology|,Biotechnology,USA,AZ,Phoenix,Phoenix,/organization/stryker,Stryker,|Biotechnology|,Biotechnology,USA,MI,Kalamazoo,Kalamazoo,2009-12-01T00:00:00,2009-12,2009-Q4,2009,"525,000,000",USD
/organization/ascenvision-technology,AscenVision Technology,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,San Jose,/organization/xtera-communications-inc,Xtera Communications,|Hardware + Software|,Hardware + Software,USA,TX,Dallas,Allen,2007-10-24T00:00:00,2007-10,2007-Q4,2007,,USD
/organization/ascribe,Ascribe,|Internet|Local Businesses|Infrastructure Builders|Sales and Marketing|Project Management|Construction|Software|,Internet,USA,MI,Grand Rapids,Grand Rapids,/organization/emis,EMIS,|Software|,Software,GBR,,Leeds,Leeds,2013-09-13T00:00:00,2013-09,2013-Q3,2013,"57,500,000",GBP
/organization/asempra-technologies,Asempra Technologies,|Software|,Software,USA,CA,SF Bay Area,Santa Clara,/organization/bakbone-software,Bakbone Software,|Security|,Security,JPN,,Kochi,Usa,2009-05-01T00:00:00,2009-05,2009-Q2,2009,"1,850,000",USD
/organization/ashley-stewart,Ashley Stewart,|Fashion|,Fashion,USA,NJ,Newark,Edison,/organization/clearlake-capital-group,Clearlake Capital Group,,,USA,CA,Los Angeles,Santa Monica,2014-04-23T00:00:00,2014-04,2014-Q2,2014,,USD
/organization/asic-architect,ASIC Architect,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Santa Clara,/organization/snowbush,Snowbush,|Semiconductors|,Semiconductors,CAN,ON,Toronto,Toronto,2008-07-28T00:00:00,2008-07,2008-Q3,2008,"1,500,000",USD
/organization/ask-com,Ask.com,|Search|Social Media|,Social Media,USA,CA,SF Bay Area,Oakland,/organization/iac,IAC,|News|,News,USA,NY,New York City,New York,2005-07-01T00:00:00,2005-07,2005-Q3,2005,"1,850,000,000",USD
/organization/askme-corp,AskMe Corp,|Enterprise 2.0|Software|,Software,USA,WA,Omaha,Bellevue,/organization/hivemyne,Hivemyne,|Collaboration|Knowledge Management|Software|,Knowledge Management,USA,WA,Seattle,Seattle,2011-07-20T00:00:00,2011-07,2011-Q3,2011,,USD
/organization/aspect-development-i2,Aspect Development,|Software|,Software,USA,CA,SF Bay Area,Mountain View,/organization/i2-tech,I2 Technologies,|Software|,Software,USA,TX,Atlanta,Dallas,2000-03-13T00:00:00,2000-03,2000-Q1,2000,"9,300,000,000",USD
/organization/aspen-marketing-services,Aspen Marketing Services,|Analytics|Postal and Courier Services|Social Media|Sales and Marketing|Consulting|,Postal and Courier Services,USA,IL,Chicago,West Chicago,/organization/epsilon,Epsilon,|Social Media|Mobile|Email|Sales and Marketing|None|,None,USA,TX,Dallas,Irving,2011-04-25T00:00:00,2011-04,2011-Q2,2011,,USD
/organization/aspen-motion-technologies,Aspen Motion Technologies,|None|,None,USA,VA,Roanoke,Radford,/organization/moog,Moog,|None|,None,USA,NY,East Aurora,East Aurora,2013-03-21T00:00:00,2013-03,2013-Q1,2013,,USD
/organization/aspera,Aspera,|Software|,Software,USA,CA,SF Bay Area,Emeryville,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2013-12-19T00:00:00,2013-12,2013-Q4,2013,,USD
/organization/aspex-solutions,Aspex Solutions,|Recruiting|Career Management|Software|,Career Management,USA,IL,Chicago,Chicago,/organization/frontline-technologies,Frontline Technologies,,,USA,PA,Philadelphia,Exton,2014-08-04T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/assemblage,Assemblage,|Real Time|Enterprises|Collaboration|Software|,Real Time,USA,CA,SF Bay Area,San Francisco,/organization/zpark-venture,zPark Venture,,,USA,CA,SF Bay Area,Palo Alto,2014-06-27T00:00:00,2014-06,2014-Q2,2014,,USD
/organization/assemblage,Assemblage,|Real Time|Enterprises|Collaboration|Software|,Real Time,USA,CA,SF Bay Area,San Francisco,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2014-07-27T00:00:00,2014-07,2014-Q3,2014,,USD
/organization/assessment-evaluation-services,Assessment Evaluation Services,|Software|,Software,USA,CA,San Diego,San Diego,/organization/tyler-technologies,Tyler Technologies,|Software|,Software,USA,TX,Atlanta,Dallas,2009-04-08T00:00:00,2009-04,2009-Q2,2009,"1,600,000",USD
/organization/asset-international,Asset International,|News|,News,USA,CT,Hartford,Stamford,/organization/genstar-capital,Genstar Capital,,,USA,CA,SF Bay Area,San Francisco,2014-06-20T00:00:00,2014-06,2014-Q2,2014,,USD
/organization/associatedcontent,Associated Content,|Curated Web|,Curated Web,USA,CO,Denver,Denver,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2010-05-18T00:00:00,2010-05,2010-Q2,2010,"90,000,000",USD
/organization/assuramed,AssuraMed,|Health and Wellness|,Health and Wellness,USA,OH,Cleveland,Twinsburg,/organization/cardinal-health,Cardinal Health,,,USA,OH,SF Bay Area,Dublin,2013-03-18T00:00:00,2013-03,2013-Q1,2013,,USD
/organization/assured-decisions,Assured Decisions,|Security|,Security,USA,MD,Baltimore,Columbia,/organization/safenet,SafeNet,|Security|,Security,USA,MD,Baltimore,Belcamp,2009-12-23T00:00:00,2009-12,2009-Q4,2009,,USD
/organization/ast,AST,|Consulting|,Consulting,USA,IL,Chicago,Naperville,/organization/clicksoftware-technologies,ClickSoftware Technologies,|Enterprises|Software|,Enterprises,ISR,,Tel Aviv,Petah Tiqva,2009-07-07T00:00:00,2009-07,2009-Q3,2009,,USD
/organization/astech-intermedia,ASTECH InterMedia,|Public Relations|,Public Relations,USA,CO,Denver,Denver,/organization/smartfocus,SmartFocus,|Social Media Marketing|App Marketing|Email|Email Marketing|Software|,Social Media Marketing,GBR,,London,London,2009-05-21T00:00:00,2009-05,2009-Q2,2009,"3,110,000",USD
/organization/aster-data-systems,Aster Data Systems,|Databases|Analytics|,Analytics,USA,CA,SF Bay Area,San Carlos,/organization/teradata,Teradata,|Big Data|Consulting|,Big Data,USA,OH,Dayton,Miamisburg,2011-03-03T00:00:00,2011-03,2011-Q1,2011,"263,000,000",USD
/organization/aster-group,Aster Group,|Software|,Software,USA,NC,SF Bay Area,Concord,/organization/itelligence,itelligence,,,USA,OH,Cincinnati,Cincinnati,2013-11-03T00:00:00,2013-11,2013-Q4,2013,,USD
/organization/asthmatx,Asthmatx,|Health Care|,Health Care,USA,CA,SF Bay Area,Sunnyvale,/organization/boston-scientific,Boston Scientific,|Life Sciences|Medical|Technology|Business Services|,Business Services,USA,MA,Boston,Natick,2010-09-21T00:00:00,2010-09,2010-Q3,2010,"443,500,000",USD
/organization/astoria-software,Astoria Software,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/transperfect,TransPerfect,|None|,None,USA,NY,New York City,New York,2010-04-26T00:00:00,2010-04,2010-Q2,2010,,USD
/organization/astrid,Astrid,|Productivity Software|Task Management|iPhone|Android|Social Media|,Productivity Software,USA,CA,SF Bay Area,San Francisco,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2013-05-01T00:00:00,2013-05,2013-Q2,2013,,USD
/organization/astro-ape,Astro Ape,|Mobile Games|Games|,Mobile Games,USA,NY,New York City,New York,/organization/zynga,Zynga,|Technology|Facebook Applications|Networking|Games|,Technology,USA,CA,SF Bay Area,San Francisco,2011-01-01T00:00:00,2011-01,2011-Q1,2011,,USD
/organization/astrum-solar,Astrum Solar,|Clean Technology|,Clean Technology,USA,MD,Baltimore,Annapolis,/organization/direct-energy,Direct Energy,|E-Commerce|,E-Commerce,,,,,2014-07-29T00:00:00,2014-07,2014-Q3,2014,"54,000,000",USD
/organization/atalasoft,Atalasoft,|E-Books|Web Development|Enterprises|Image Recognition|Software|,E-Books,USA,MA,Massachusetts,Easthampton,/organization/kofax,Kofax,|Software|,Software,USA,CA,Anaheim,Irvine,2011-05-19T00:00:00,2011-05,2011-Q2,2011,,USD
/organization/atg,ATG,|Hardware|Home & Garden|Plumbers|Lighting|E-Commerce|,E-Commerce,USA,WA,Seattle,Kirkland,/organization/lowes,LoweÌ_Ì_å»s,|Hardware|Home & Garden|Home Renovation|None|,Hardware,USA,NC,Mooresville,Mooresville,2011-12-29T00:00:00,2011-12,2011-Q4,2011,,USD
/organization/athena-diagnostics,Athena Diagnostics,|Biotechnology|,Biotechnology,USA,MA,Worcester,Worcester,/organization/quest-diagnostics,Quest Diagnostics,|Health Care|,Health Care,USA,NJ,Huntsville,Madison,2011-04-04T00:00:00,2011-04,2011-Q2,2011,,USD
